output_id,example_id,language,vuln_type,tool,model,model_version,run,clarity_score,clarity_why,severity_justification_score,severity_justification_why,specificity_score,specificity_why,actionability_score,actionability_why,completeness_score,completeness_why,written_feedback,scored_at
OUT056,EX032,python,path-traversal,codeql,claude,claude-opus-5,2,4,"The message and guidance read plainly (""Extracting files from a malicious tar archive without validating that the destination file path is within the destination directory""), though the dangling markdown link ""[potentially untrusted source](1)"" points at nothing visible and the message alone is vague about what is untrusted.",3,"It labels the finding ""Severity: error"" and explains the generic danger that files ""outside the destination directory to be overwritten"", but never ties this to this particular `tar.extractall(path=tempfile.mkdtemp())` call or the untrusted `filename` parameter.",4,"It pins the finding to ""line 8, column 5"", the exact `tar.extractall(...)` statement, though it does not call out the specific argument or missing parameter responsible.",2,"The only remedial hint is the implicit one inside the impact statement, ""without validating that the destination file path is within the destination directory"", with no concrete instruction such as using `filter=""data""` or a members filter as the neighbouring functions already do.",4,"Severity (""error""), description (""This file extraction depends on a potentially untrusted source""), location (""line 8, column 5"") and the vulnerability explanation are all present, but actual remediation guidance is only implied rather than stated.","The output is generally easy to read: it names the rule (py/tarslip), gives a precise location, and the guidance sentence explains the tar-slip mechanism in one clear line. The main clarity annoyance is the broken inline reference ""[potentially untrusted source](1)"" — in a real tool this would be a data-flow link, but as rendered here the reader is left guessing which source is untrusted (presumably the `filename` argument). The message on its own is also quite terse; almost all the useful content is in the guidance field.

Specificity is strong. Line 8 with a column offset lands directly on the offending `tar.extractall(path=tempfile.mkdtemp())` call, and a developer would immediately know where to look. It stops short of pointing at the specific missing element (no `filter` or `members` argument), which is what really distinguishes this function from the two safe ones right below it.

Severity is labelled but only generically justified. ""error"" is asserted rather than argued, and the impact statement is boilerplate about malicious archives overwriting files; it never connects to the fact that this specific function accepts an arbitrary filename and extracts everything with no filtering, nor does it describe a concrete worst case such as overwriting sensitive files or achieving code execution via path traversal.

Actionability is the weakest part. The field is called ""Guidance"", but it only restates the risk; it never tells the developer what to do. This is especially frustrating given that the same file contains two idiomatic fixes — `members=members_filter(tar)` and `filter=""data""` — which the tool could have pointed to as a model. A developer unfamiliar with Python 3.12's extraction filters would have to go and research the fix themselves.

Overall, four of the five expected parts are solidly present; remediation advice is only implicit, which is the notable gap.",2026-08-21T22:20:37.295847+00:00
OUT056,EX032,python,path-traversal,codeql,chatgpt,gpt-5.5-2026-04-23,2,4,"The output is mostly easy to understand because it says the extraction may use a ""potentially untrusted source"" and explains that malicious tar extraction can overwrite files, though the reference ""[potentially untrusted source](1)"" is unexplained.",4,"The output gives the severity label ""Severity: error"" and explains the risk as files outside the destination directory being overwritten, but it does not explicitly explain why this finding deserves the label ""error"".",5,"The output is specific because it gives ""Location: line 8, column 5"", pointing directly to the relevant extraction statement.",2,"The output gives only broad remediation guidance by saying paths should be validated so they stay ""within the destination directory"", but it does not show how to change this code or recommend a concrete safe API pattern.",5,"The output includes a severity label, issue description, code location, vulnerability explanation, and some remediation guidance in ""Severity"", ""Message"", ""Location"", and ""Guidance"" fields.","The output is clear overall: it identifies a tar extraction issue and explains that malicious archive paths can cause files outside the destination directory to be overwritten. It is also very specific about the location, giving line 8 and column 5. The severity is labeled as error and the possible impact is described, but the output does not really justify why this should be an error-level finding rather than some other severity. The weakest part is actionability: it says paths should be validated, but it does not explain how to do that in this snippet, provide example code, or mention safer options such as filtering tar members before extraction. The main expected pieces are present, but the remediation guidance is fairly minimal.",2026-08-21T22:20:56.695893+00:00
OUT056,EX032,python,path-traversal,codeql,gemini,gemini-3.1-pro-preview,2,5,"The output is easy to understand, clearly stating that ""Extracting files from a malicious tar archive... can cause files outside the destination directory to be overwritten.""",3,"The output includes a severity label and offers a broad explanation of the danger by noting it ""can cause files outside the destination directory to be overwritten,"" but does not link this directly to the specific code snippet.",5,"The output pinpoints the exact issue in the code by providing both the line and specific character offset with ""line 8, column 5.""",2,"The output only implies a broad fix by mentioning the issue occurs ""without validating that the destination file path is within the destination directory,"" which applies broadly rather than telling the developer what to change in their Python code.",4,"The output includes four of the five expected parts—severity, description, location, and explanation—but lacks actual remediation guidance on how to implement a fix.","The output is generally very clear and successfully points to the exact location of the issue (line 8, column 5). It effectively explains the general risk of tar slip vulnerabilities (overwriting files outside the destination directory), which justifies the severity, but it does so in broad terms rather than tying the explanation to the specific variables or context of the provided code snippet. The most significant shortcoming is in actionability and completeness regarding remediation: while the guidance mentions that path validation is missing (which explains the vulnerability), it does not provide any concrete advice, strategy, or code examples on how to actually implement this validation in Python's `tarfile` module (such as using a `filter` argument or a custom members check).",2026-08-21T22:21:14.024850+00:00
OUT057,EX033,python,path-traversal,bearer,claude,claude-opus-5,2,4,"The structure (Severity/Rule/Location/Message/Guidance) and the prose (""Using unsanitized dynamic input to determine file paths can allow attackers to gain access to files and folders outside of the intended scope"") read easily, but the terse message ""Unsanitized dynamic input in file path"" is never connected to what the dynamic input actually is here (the `username` in the glob pattern), and pointing at line 18 (`f.unlink()`) rather than the path construction leaves a small gap the reader must bridge.",3,"It states ""Severity: high"" and offers only a generic rationale about the issue class (""can allow attackers to gain access to files and folders outside of the intended scope""), with nothing about why deletion of files under `/tmp/` via a user-controlled `username` warrants high severity.",4,"It gives ""Location: line 18"" — an exact line — but never names the responsible element (the concatenated `username` in `Path('/tmp/').glob('vulpy.apikey.' + username + '.*')`) or the variable within that line.",3,"The remediations are boilerplate for the rule class (""Do use a safelist"", ""Do use absolute path checks"") with a template snippet using `BASE_DIRECTORY` and `dynamic_input`, none of which is mapped onto `username`, `keyfile` or the glob/unlink calls in this code.",5,"All five parts are present: severity (""high""), a description (""Unsanitized dynamic input in file path""), a location (""line 18""), an explanation of why such code is vulnerable (""input provided by users is directly used to access the filesystem without proper validation""), and remediation guidance with references.","The output is well laid out and easy to read: severity, rule ID, line number, a one-line message, a description, a bulleted remediation list, a code example and an OWASP reference all appear, so nothing expected is missing. Its weakness is that everything after the line number is generic rule text. The message says 'unsanitized dynamic input in file path' but never says which input — a developer has to work out for themselves that `username` is concatenated into the glob pattern on line 16 and into `keyfile` on line 20. Pointing at line 18 (`f.unlink()`) is precise as a location but slightly misleading, since the tainted path is built one line earlier; the output does not explain that data flow, so the reader has to reconstruct it. The 'high' rating is asserted rather than argued: there is no mention that an attacker-controlled username could escape `/tmp/` and cause arbitrary files to be matched and deleted, which is exactly what would justify the label here. The fix advice is sound in principle and the `os.path.abspath` / `startswith(BASE_DIRECTORY)` example is a usable pattern, but it is written for a generic `open()` case, not for a glob-and-unlink over `/tmp/`, and it never suggests the most obvious concrete fix (validating or escaping the username, or deriving the filename from a hash instead of raw input). Overall: clear and complete in form, but vague in how it ties to this specific code and requires the developer to do the translation work themselves.",2026-08-21T22:21:43.603041+00:00
OUT057,EX033,python,path-traversal,bearer,chatgpt,gpt-5.5-2026-04-23,2,4,"The output is mostly easy to understand because it states ""Unsanitized dynamic input in file path"" and explains that this can allow access outside the intended scope, though the heading ""Guidance: Description"" and generic formatting are somewhat awkward.",2,"The output gives the label ""Severity: high"" but does not explain why this particular warning is high severity or what impact it could have in this code.",4,"The output provides an exact location with ""Location: line 18"", but it does not quote the line or identify the specific variable or path component responsible.",2,"The output gives general remediation advice such as ""Do not directly use external input to construct file paths"" and ""use a safelist"", but it does not explain how to modify this specific code.",5,"The output includes all expected parts: ""Severity: high"", a message describing the issue, ""Location: line 18"", an explanation of path traversal risk, and remediation guidance.","The output is generally readable and gives a clear high-level description of the issue: unsanitized dynamic input is being used in a file path, which can lead to path traversal or unintended filesystem access. It also includes a severity label, rule name, line number, explanation, remediation bullets, example code, and a reference. However, the severity is not justified beyond simply saying it is high; it does not explain why this instance is high severity or what an attacker could do in this code. The location is specific to a line number, but the output does not quote the code or identify the particular input, such as the username or constructed path pattern, that causes the concern. The remediation guidance is useful in a general sense, but it is not tailored to the snippet: it does not say exactly how to validate the username, constrain the glob pattern, avoid unsafe path construction, or safely delete only intended files. Overall, the output is complete and understandable, but it is generic and could be more directly tied to the reported code.",2026-08-21T22:21:58.147468+00:00
OUT057,EX033,python,path-traversal,bearer,gemini,gemini-3.1-pro-preview,2,5,"The output is easy to understand, clearly stating the issue with ""Unsanitized dynamic input in file path"" and providing a straightforward ""Description"" of the vulnerability.",3,"The output provides a severity label of ""high"" and gives a broad explanation that the issue ""can allow attackers to gain access to files and folders outside of the intended scope"", but does not relate this to the code snippet.",4,"The output identifies the exact code line by stating ""Location: line 18"", but it does not specify which part of the line is responsible.",2,"The output suggests broad fixes that could apply to similar issues, such as ""use a safelist to define accessible paths"", but does not suggest what to change in the specific code snippet.",5,"The output includes all five expected parts: a severity label (""high""), a description of the issue, the code location (""line 18""), an explanation of the vulnerability, and ""Remediations"" guidance.","The output is written clearly and provides a good general explanation of path traversal vulnerabilities. However, it lacks context specific to the provided code snippet. The severity is marked as 'high', but the explanation only covers why path traversals are bad in general, not how this specific snippet could be exploited. Similarly, the actionability is poor because the remediation advice gives generic Python examples rather than telling the developer how to fix the specific file path construction or how to sanitize the 'username' variable. The specificity points directly to line 18, but it could be improved by highlighting the exact variable that is problematic. Overall, while the warning contains all the necessary sections and is highly complete, it needs to be tailored to the actual code to be truly helpful and actionable for developers.",2026-08-21T22:22:16.133813+00:00
OUT058,EX034,python,path-traversal,bearer,claude,claude-opus-5,2,4,"The output is well organised into Severity, Rule, Location, Message and Guidance, and the message ""Unsanitized dynamic input in file path"" plus the Do/Do not remediation list read plainly, though the stray ""python"" code-fence marker and the entirely generic wording (never naming the `file` parameter) require a little extra effort to map onto the snippet.",3,"It states ""Severity: high"" and explains the issue class generically — ""can allow attackers to gain access to files and folders outside of the intended scope"" — but never ties that risk to this function reading and returning file contents to the caller.",4,"It pinpoints ""Location: line 7"", the exact `os.path.join(dirname, file)` line, but does not single out the tainted `file` argument within that line as the responsible part.",4,"It gives concrete remediation steps plus a code pattern — ""use absolute path checks"" with `my_path = os.path.abspath(os.path.join(BASE_DIRECTORY, dynamic_input))` and a `startswith` check — which is applicable guidance, but it is a generic template rather than a rewrite of the snippet's `dirname`/`file` code.",5,"All five parts appear: ""Severity: high"", the description ""Unsanitized dynamic input in file path"", ""Location: line 7"", the explanation that unsanitised input ""can allow attackers to gain access to files and folders outside of the intended scope"", and the Remediations block with references.","The output is easy to read and follows a predictable structure: severity, rule ID, line number, a one-line message, then a description, remediation list and reference link. The main clarity blemish is the leftover markdown/code-fence artefact (""python"" on its own line) and the fact that nothing in the text ever mentions the actual variables in the snippet, so the reader must do the mapping themselves.

Specificity is good but not perfect: line 7 is the right place, and it is the line where the user-controlled `file` argument is joined onto `dirname`, but the output stops at the line number rather than highlighting the `file` parameter as the tainted value flowing in from the function signature on line 4 and out through `open()` on line 8.

The severity label is present and plausible, yet it is justified only at the level of the vulnerability class. There is no statement about what this particular function exposes — that an attacker passing something like `../../etc/passwd` would get the file contents returned in the `{""blog"": data}` response — which would have made ""high"" feel earned rather than asserted.

Actionability is a strength: the Do/Do not list is clear and the absolute-path containment snippet is directly transferable to this function. It falls short of top marks only because it is boilerplate rather than a tailored fix; it does not say, for instance, to treat `dirname` as the BASE_DIRECTORY here, nor does it note that the bare `except:` will silently swallow errors and hide failed traversal attempts.

Nothing expected is missing — severity, description, location, cause and remediation are all present, along with an OWASP reference — so completeness is full.",2026-08-21T22:22:38.838304+00:00
OUT058,EX034,python,path-traversal,bearer,chatgpt,gpt-5.5-2026-04-23,2,4,"The output is mostly easy to understand because it states ""Message: Unsanitized dynamic input in file path"" and explains the risk, though headings like ""Guidance: Description"" and the loosely formatted code example make it slightly less clear.",3,"The output gives the label ""Severity: high"" and broadly explains that attackers may access files outside the intended scope, but it does not explain why this specific code warrants high severity.",4,"The output identifies ""Location: line 7,"" which is the relevant line, but it does not point to the specific variable or expression on that line responsible for the issue.",4,"The output gives useful remediation guidance such as ""use a safelist"" and ""use absolute path checks,"" including an example, but it does not directly show how to modify this particular function.",5,"The output includes all expected parts: ""Severity: high,"" a message describing the issue, ""Location: line 7,"" an explanation of path traversal risk, and remediation guidance.","The output is generally clear and readable: it names the issue, gives a severity, points to a line, and explains that unsanitized input in file paths can allow access outside the intended directory. It is specific enough to identify the relevant line, but it could be better by naming the exact problematic input, such as the file parameter used in os.path.join. The severity is labeled high, but the output only gives a general explanation of path traversal risk rather than explaining why this instance is high severity or what an attacker could concretely do in this code. The remediation advice is useful and includes practical ideas like safelisting and absolute path checks, but it remains somewhat generic and does not provide a direct patch for the shown function. Overall, the major expected information is present, but the severity reasoning and code-specific fix guidance could be stronger.",2026-08-21T22:22:50.542883+00:00
OUT058,EX034,python,path-traversal,bearer,gemini,gemini-3.1-pro-preview,2,5,"The output uses straightforward language, bullet points, and clear headings to explain the vulnerability and remediation, making it ""easy to understand.""",3,"The output provides a ""Severity: high"" label and broadly explains that attackers can ""gain access to files and folders outside of the intended scope,"" but does not relate this seriousness specifically to the code snippet.",4,"The output points to the exact code line with ""Location: line 7,"" but it does not highlight the specific part of the line (such as the `file` parameter) that is responsible.",2,"The output suggests a broad fix using a generic code example involving `BASE_DIRECTORY` that ""could apply to similar issues,"" rather than showing what to change in the specific code snippet provided.",5,"The output contains all five expected parts: a severity label, a description of the issue, the code location, an explanation of the vulnerability, and remediation guidance.","The output is clear, well-structured, and easy to read. It provides all the necessary components of a vulnerability report, making it complete, and identifies the exact line number where the issue occurs. However, the severity explanation describes the general risks of path traversal without relating it back to the specific context of the provided code snippet. Furthermore, the remediation advice and code example are generic; rather than showing how to patch the exact variables in the user's code, it presents a broad fix that the developer would have to adapt themselves, making it harder to act on directly.",2026-08-21T22:23:06.749378+00:00
OUT059,EX035,python,path-traversal,bearer,claude,claude-opus-5,2,4,"The label, rule name and message ""Unsanitized dynamic input in file path"" plus the structured Description/Remediations/References sections read easily, though the inline example is mangled (a bare ""python"" line with no code fence) and the reference to ""dynamic_input"" is never connected to anything in the snippet.",3,"It states ""Severity: high"" and justifies it only in general terms — ""can allow attackers to gain access to files and folders outside of the intended scope"" — without saying that `uploaded_file.name` is attacker-controlled or what an overwrite of an arbitrary file in MEDIA_ROOT would mean here.",4,"It pins an exact line (""Location: line 41"") but names no expression on it, and line 41 is only the wrapped continuation of the `make_backup(...)` call rather than the `os.path.join(data_path, uploaded_file.name)` construction that carries the tainted value.",3,"The remediations are generic best practices — ""Do use a safelist"", ""Do use absolute path checks"" — with a reusable BASE_DIRECTORY/abspath/startswith snippet, but nothing tells the developer to sanitise `uploaded_file.name` or how to apply the check before `default_storage.save`.",4,"Severity, description of the issue, location and remediation guidance are all present; the ""why vulnerable"" element exists only as the generic sentence ""This vulnerability occurs when input provided by users is directly used to access the filesystem"", never applied to this code, so one part is effectively missing.","The output is well organised and easy to read: a severity, a rule ID, a one-line message, then a description, remediation bullets and a reference link. Anyone familiar with path traversal will grasp the concern immediately. The weaknesses are all in how little of it is about this particular code. The message speaks of ""unsanitized dynamic input"" but never names `uploaded_file.name`, which is the actual untrusted value flowing into `os.path.join`. Because of that, the ""high"" rating is asserted rather than argued — there is no statement that an uploaded filename containing `../` could push the write outside `MEDIA_ROOT/data`, nor any description of the impact (overwriting application files, clobbering the backup target). The location is precise to a line number, which helps, but line 41 is the wrapped tail of the `make_backup(...)` call rather than the join on line 33, so a developer may have to hunt slightly for the real sink, and no sub-expression is highlighted. The fix advice is sound and includes a usable abspath/startswith pattern, but it is boilerplate: it does not say to normalise or strip the uploaded filename, to use `os.path.basename`, or where in `save_data` the check belongs. Overall, it reads as a solid generic rule description rather than a finding explained against this snippet, and the mangled code-block formatting is a small extra distraction.",2026-08-21T22:23:32.848462+00:00
OUT059,EX035,python,path-traversal,bearer,chatgpt,gpt-5.5-2026-04-23,2,4,"The output is mostly easy to understand because it states the issue plainly as ""Unsanitized dynamic input in file path"" and explains that this can allow access outside the intended scope, though the guidance formatting is somewhat generic.",3,"The output gives the severity label ""Severity: high"" and a broad risk explanation, ""allow attackers to gain access to files and folders outside of the intended scope,"" but does not explain why this specific snippet is high severity.",3,"The output provides a code location, ""Location: line 41,"" but it does not identify the specific expression or input responsible, such as the uploaded filename or constructed path.",2,"The output gives general remediation advice such as ""use a safelist"" and ""use absolute path checks,"" but it does not explain exactly how to modify this snippet or which variable should be validated.",5,"The output includes all expected parts: ""Severity: high,"" a message describing the issue, ""Location: line 41,"" an explanation of path traversal risk, and remediation guidance under ""Remediations.""","The warning is understandable and uses common path traversal language, so a developer would likely grasp the general concern. However, the severity is only justified in a generic way: it says attackers may access files outside the intended scope, but it does not connect that risk to this specific code path or explain a concrete exploit outcome. The location is only partly helpful because it points to line 41 but does not identify the specific unsafe data or expression; the relevant concern appears to involve the constructed file path and uploaded filename, which the warning does not call out. The remediation advice is useful as general secure coding guidance, especially the safelist and absolute-path check recommendations, but it is not tailored to the shown Django code and does not say exactly what to change. Overall, the output contains the main expected sections, but it would be more usable if it named the specific variable, explained why the chosen severity applies here, and gave a snippet-specific fix.",2026-08-21T22:23:46.560866+00:00
OUT059,EX035,python,path-traversal,bearer,gemini,gemini-3.1-pro-preview,2,5,"The output is easy to understand, using clear language and well-organized sections like ""Description"" and ""Remediations"".",3,"The output gives a ""high"" severity label with a broad explanation that the issue ""can allow attackers to gain access to files and folders outside of the intended scope,"" but it does not link this explanation to the code snippet.",4,"The output explicitly states ""Location: line 41"" which identifies the exact code line, but it does not point out the specific variable or part of the line that is responsible.",2,"The output provides a broad fix that could apply to similar issues, such as advising to ""use absolute path checks"" with a generic Python example, without suggesting what to change in the actual code snippet.",5,"The output includes all five required parts, explicitly providing ""Severity: high"", a ""Message"", ""Location: line 41"", an explanation in the ""Description"", and guidance in the ""Remediations"" section.","The output is generally clear and easy to read, with well-structured sections and plain language. However, it falls short in applying its explanation and advice to the specific code snippet provided. The severity justification broadly explains why path traversal is dangerous, but doesn't explain how it manifests in this particular function. Furthermore, the location points to line 41 (which is just the end of a function call) without identifying which specific variable—such as `full_file_name` derived earlier on line 33—is actually tainted. The remediation advice is also generic, offering a standard Python example for path validation rather than telling me how to fix my actual code. Despite these contextual shortcomings, the output is comprehensive in that all expected components (severity, location, description, explanation, and remediation) are present.",2026-08-21T22:24:02.128424+00:00
OUT060,EX036,python,cmd-injection,bearer,claude,claude-opus-5,2,4,"The message ""Unsanitized user input in OS command"" plus a plainly worded description of ""command injection attacks"" reads easily, though the guidance stays abstract and never connects the wording to the `nmap "" + ip` flow, requiring a little inference.",3,"It labels the finding ""Severity: critical"" and explains the class of risk generically — ""allows attackers to execute unauthorized commands on the operating system, potentially leading to a compromise of system integrity"" — without tying that to the unvalidated `ip` POST parameter or `shell=True` in this code.",4,"""Location: line 233"" pins the exact line containing the `subprocess.Popen(command, shell=True...)` call, but it does not highlight the responsible element within it (the `shell=True` argument or the tainted `command` built at line 241).",2,"The remediations are class-level advice — ""Do not use OS commands that include dynamic input directly"" and ""Do use hardcoded values... Use safe lists or dictionaries"" — with no snippet-specific instruction such as passing an argument list with `shell=False` or validating the `ip` value.",5,"All five parts appear: severity (""critical""), description (""Unsanitized user input in OS command""), location (""line 233""), why it is vulnerable (""exposes the system to possible command injection attacks""), and remediation guidance plus a reference link.","The output is easy to read and structured well: severity, rule ID, location, a short message, a description, remediation bullets and a reference link are all present, so nothing expected is missing. The core problem — user input reaching an OS command — is communicated in language a developer will recognise immediately.

Where it falls short is in connecting that generic explanation to this particular code. It flags line 233, the `subprocess.Popen(..., shell=True, ...)` call, which is a reasonable sink, but it never mentions the actual source of the taint: the `ip` value taken from `request.POST` at line 240 and concatenated into `""nmap "" + ip` at line 241. Without that data-flow trail, a developer looking only at line 233 sees a helper function that receives an opaque `command` argument and may not immediately see why it is dangerous. Naming `shell=True` as the specific culprit within the line would also have sharpened the finding.

The ""critical"" rating is plausible for an unauthenticated, `@csrf_exempt` endpoint that shells out, but the output never argues that case. It only offers the boilerplate consequence of ""compromise of system integrity"" rather than pointing out that anyone can post `; rm -rf /` style payloads to this API.

The remediation advice is the weakest part. ""Do not use OS commands that include dynamic input"" and ""use hardcoded values"" are not workable for a tool whose entire purpose is scanning a user-supplied host. Practical fixes — passing a list of arguments with `shell=False`, or validating the input as an IP address or hostname before use — are exactly what this snippet needs and are absent. The reference link helps, but the developer still has to work out the actual fix themselves.",2026-08-21T22:24:23.216533+00:00
OUT060,EX036,python,cmd-injection,bearer,chatgpt,gpt-5.5-2026-04-23,2,4,"The output is mostly easy to understand because it states ""Unsanitized user input in OS command"" and explains ""possible command injection attacks,"" though the ""Guidance: Description"" formatting is a little awkward.",3,"It gives the label ""Severity: critical"" and broadly explains that attackers may ""execute unauthorized commands"" and compromise ""system integrity,"" but it does not tie that criticality to the specific `nmap` command or request input in this code.",4,"The output gives an exact location, ""Location: line 233,"" but it does not identify the specific risky part of that line, such as `shell=True` or the `command` argument.",2,"The remediation says ""Do not use OS commands that include dynamic input directly"" and suggests ""safer alternatives"" or ""safe lists,"" but it does not explain exactly how to rewrite this snippet.",5,"The output includes all expected parts: ""Severity: critical,"" a message describing the issue, ""Location: line 233,"" an explanation of command injection risk, and remediation guidance.","The warning is generally clear: it names command injection, says user input is being incorporated into an OS command, and explains the possible impact in understandable language. It is fairly specific because it points to line 233, where the OS command is executed, but it does not identify the exact risky expression or explain the flow from `request.POST.get('ip')` to the command string and then into `subprocess.Popen`. The severity is labeled critical and the general impact is described, but the explanation is generic rather than tied to this particular `nmap` command or what an attacker could do through the `ip` parameter. The fix guidance is useful at a high level but not very actionable for this exact code: it does not say to avoid `shell=True`, pass arguments as a list, validate the IP address, or use a safer nmap/library wrapper. Nothing major is missing structurally, since it has severity, location, description, vulnerability explanation, and remediation, but the remediation and code-specific explanation could be much stronger.",2026-08-21T22:24:35.684044+00:00
OUT060,EX036,python,cmd-injection,bearer,gemini,gemini-3.1-pro-preview,2,5,"The output is straightforward and uses clear sections and language to state that ""incorporating external or user-defined input into an OS command exposes the system,"" making it easy to understand.",3,"The output gives a ""critical"" severity label and provides a broad explanation that the issue ""allows attackers to execute unauthorized commands on the operating system,"" but does not link this explanation to the specific code snippet.",4,"The output identifies the exact code line by stating ""Location: line 233,"" but it does not highlight the specific part of the line that is responsible.",2,"The output offers a broad fix that could apply to any similar issue, advising developers to ""explore safer alternatives"" and ""use hardcoded values,"" rather than suggesting exactly what to change in the provided snippet.",5,"The output includes all five expected parts: a severity label (""critical""), an issue description, the code location (""line 233""), a vulnerability explanation, and remediation guidance.","The output is generally clear and easy to read, with well-structured sections for the description and remediations, which makes it easy to digest. However, the explanation of the vulnerability and its severity is very generic, explaining the risk of command injection broadly without connecting it to the specific `subprocess.Popen` call in the provided code snippet. It identifies the exact line number but fails to pinpoint the exact variable or function argument causing the problem. Furthermore, the remediation advice is highly theoretical and generic, instructing the developer to use ""safer alternatives"" or ""hardcoded values"" rather than providing actionable steps to fix the exact code (such as disabling `shell=True` or using a specific nmap parsing library). While the output is fully complete in terms of having all expected sections, its generic nature limits its overall actionability.",2026-08-21T22:24:54.037489+00:00
OUT061,EX036,python,cmd-injection,codeql,claude,claude-opus-5,2,4,"The message ""This command line depends on a [user-provided value](1)"" and the guidance sentence are short and readable, but the unresolved ""(1)"" link and the lack of naming the actual variable (`ip`/`command`) leave a small gap the reader must fill.",3,"It labels the finding ""Severity: error"" and gives only a generic rationale, ""Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command"", without tying it to the `nmap "" + ip` concatenation or describing concrete impact here.",5,"""Location: line 233, column 32"" pinpoints the exact line and the column of the `command` argument passed to `subprocess.Popen(... shell=True ...)`, isolating the responsible part of the line.",2,"The only guidance is a statement of risk (""may allow a malicious user to change the meaning of the command"") which at best implies avoiding externally controlled strings; there is no concrete change such as dropping `shell=True`, passing an argument list, or validating the IP.",4,"Severity (""error""), description (""This command line depends on a user-provided value""), location (""line 233, column 32"") and a why-it-is-vulnerable explanation are present, but no remediation guidance is offered.","The output reads cleanly and is quick to parse: a rule id, a precise location and a one-line message. Pointing at line 233, column 32 is helpful because it lands directly on the `command` string handed to `subprocess.Popen` with `shell=True`, so a developer knows exactly where the sink is. The weak point is the taint source: the output says the value is ""user-provided"" and marks it with ""(1)"", but that reference is not resolved in what is shown, so the reader has to trace back manually to `ip = request.POST.get('ip')` and the `""nmap "" + ip` concatenation to see the actual flow.

The severity label ""error"" is stated but never justified in terms of this code. The guidance line explains the general risk of command injection, which is fine background, but it says nothing about what an attacker could actually do here (inject `; rm -rf` style payloads via the POST `ip` field and get arbitrary shell execution on the server), so the severity feels asserted rather than argued.

Actionability is the weakest area. Nothing is suggested beyond the implicit ""don't put externally controlled strings in a command line"". There is no mention of passing an argument list instead of a string, removing `shell=True`, or validating/whitelisting the IP input, all of which would be obvious and easy fixes here. A developer unfamiliar with subprocess safety would have to go and research the remedy themselves.

Overall: clear and well located, generic on severity, and missing remediation advice, which is the one expected element absent from the report.",2026-08-21T22:25:16.162615+00:00
OUT061,EX036,python,cmd-injection,codeql,chatgpt,gpt-5.5-2026-04-23,2,4,"The output is mostly easy to understand because it names the rule as ""py/command-line-injection"" and says the command depends on a ""user-provided value,"" though the reference ""(1)"" is unexplained.",3,"The output gives a severity label, ""Severity: error,"" and broadly explains that malicious users may ""change the meaning of the command,"" but it does not explain why this specific code deserves that severity.",5,"The output provides an exact location with ""Location: line 233, column 32,"" which points to a specific place in the relevant command execution line.",2,"The output gives only broad advice in ""Using externally controlled strings in a command line may allow..."" but does not say what code to change, such as avoiding shell=True, validating the IP, or passing arguments safely.",4,"The output includes a severity label, issue description, code location, and explanation of why it is risky, but it lacks concrete remediation guidance.","The output is concise and generally understandable: it identifies the issue as command-line injection, gives a severity, and points to a precise line and column. The main weakness is that it does not provide much help for fixing the problem. It warns that externally controlled strings in a command line are dangerous, but it does not explain how the user input reaches this command, what part of the code should be rewritten, or what safer pattern to use. The severity is also not well justified beyond a generic statement that a malicious user could change the command. Overall, it communicates the type and location of the warning well, but it is vague on remediation and only broadly explains the impact.",2026-08-21T22:25:29.777617+00:00
OUT061,EX036,python,cmd-injection,codeql,gemini,gemini-3.1-pro-preview,2,5,"The output is straightforward and easy to understand, clearly stating that the command depends on a 'user-provided value' and could 'change the meaning of the command'.",3,"The output includes a severity label of 'error' and broadly explains that the issue 'may allow a malicious user to change the meaning of the command', but does not relate this back to the specific code snippet.",5,"The output precisely identifies the exact line and part of the line by providing the location as 'line 233, column 32'.",1,The output warns about the danger of the vulnerability but suggests no fix or remediation steps to resolve it.,4,"The output includes four of the five required parts (a severity label, a description, the code location, and an explanation) but is entirely missing remediation guidance.","The output was generally clear and easy to understand, succinctly explaining the nature of the command injection vulnerability. It was highly specific, pointing precisely to line 233, column 32. However, it was completely lacking in actionability; while it explained why the code was vulnerable, it offered absolutely no advice or guidance on how to fix the issue (such as avoiding `shell=True` or properly sanitizing inputs). Furthermore, the severity justification was very broad and didn't directly reference the `subprocess` call or how it applied to the specific snippet. Because the remediation guidance was missing, the output was incomplete.",2026-08-21T22:25:45.196724+00:00
